CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
200234,33,Self Enquiry,1,20,Small Business,Male,2,3,Basic,3,Divorced,6,1,2,0,1,Executive,17436,1
200235,43,Self Enquiry,3,22,Small Business,Female,3,3,Super Deluxe,3,Divorced,6,1,3,0,1,AVP,31064,0
200236,33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Divorced,1,0,3,1,0,Executive,17707,1
200237,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,2,1,2,VP,34068,0
200238,,Self Enquiry,3,10,Salaried,Female,2,3,Basic,4,Divorced,3,0,3,1,0,Executive,,0
200239,,Self Enquiry,1,6,Salaried,Male,3,4,Basic,3,Single,1,1,5,1,0,Executive,,1
200240,39,Self Enquiry,1,6,Small Business,Female,3,3,Basic,3,Married,1,0,3,0,1,Executive,17232,0
200241,32,Company Invited,3,,Small Business,Male,3,3,Deluxe,3,Divorced,1,0,4,1,2,Manager,,0
200242,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,2,1,0,Manager,18072,0
200243,40,Self Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319,0
200244,45,Self Enquiry,1,6,Salaried,Male,3,2,King,3,Divorced,1,0,4,1,2,VP,34202,0
200245,31,Company Invited,1,9,Small Business,Male,3,3,Standard,3,Married,1,0,4,1,2,Senior Manager,28675,0
200246,33,Self Enquiry,1,11,Salaried,Female,3,4,Basic,3,Divorced,2,0,2,0,2,Executive,17911,0
200247,34,Self Enquiry,1,8,Salaried,Male,2,4,Deluxe,5,Divorced,7,0,4,0,1,Manager,20957,0
200248,,Self Enquiry,1,6,Small Business,Female,2,4,Basic,5,Divorced,3,0,4,1,1,Executive,,0
200249,45,Company Invited,1,13,Salaried,Male,3,2,Deluxe,3,Divorced,5,0,2,0,2,Manager,21434,0
200250,37,Company Invited,1,16,Small Business,Male,3,3,Standard,3,Married,7,0,3,1,2,Senior Manager,25048,1
200251,39,Company Invited,1,8,Large Business,Fe Male,3,3,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,25938,0
200252,29,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17340,0
200253,42,Self Enquiry,1,23,Salaried,Female,2,2,Deluxe,5,Unmarried,4,1,2,0,0,Manager,21545,0
200254,29,Self Enquiry,3,26,Small Business,Male,2,3,Deluxe,3,Married,3,0,2,1,1,Manager,21931,0
200255,25,Self Enquiry,1,,Salaried,Female,3,3,Deluxe,3,Divorced,1,0,3,1,1,Manager,19898,0
200256,42,Self Enquiry,1,8,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,0,Executive,17593,0
200257,40,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,0,5,0,0,VP,34436,0
200258,51,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Divorced,2,0,4,1,0,Executive,17723,0
200259,,Company Invited,1,35,Small Business,Male,3,4,Basic,4,Single,1,0,3,1,2,Executive,18479,1
200260,32,Company Invited,1,13,Salaried,Male,3,2,Basic,4,Divorced,2,0,2,0,1,Executive,17794,0
200261,38,Company Invited,3,8,Salaried,Male,2,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,20249,0
200262,32,Self Enquiry,1,8,Large Business,Male,2,4,Deluxe,5,Single,5,0,4,0,1,Manager,17176,0
200263,46,Self Enquiry,3,8,Large Business,Female,3,5,Super Deluxe,4,Divorced,4,1,5,1,2,AVP,31872,0
200264,,Self Enquiry,1,8,Salaried,Male,3,3,Basic,3,Single,3,0,4,1,1,Executive,18485,1
200265,29,Self Enquiry,3,8,Small Business,Male,3,4,Deluxe,4,Divorced,3,0,4,0,1,Manager,21644,0
200266,31,Self Enquiry,1,29,Small Business,Male,3,4,Deluxe,3,Divorced,1,0,3,1,1,Manager,20582,0
200267,,Company Invited,1,11,Salaried,Male,2,2,Deluxe,5,Married,2,0,5,1,1,Manager,,0
200268,45,Self Enquiry,1,26,Small Business,Male,3,3,Super Deluxe,3,Divorced,1,1,3,0,0,AVP,28496,0
200269,36,Self Enquiry,1,12,Salaried,Male,2,3,Basic,3,Divorced,1,0,5,1,1,Executive,18210,0
200270,55,Self Enquiry,1,6,Small Business,Male,2,3,King,5,Single,1,1,2,1,0,VP,34045,0
200271,47,Company Invited,1,35,Salaried,Male,2,3,Standard,4,Divorced,2,1,3,1,0,Senior Manager,26849,1
200272,28,Self Enquiry,1,15,Small Business,Male,3,3,Basic,3,Divorced,2,0,2,1,1,Executive,17070,0
200273,37,Self Enquiry,3,12,Small Business,Male,3,3,Deluxe,3,Divorced,5,0,3,0,0,Manager,21502,0
200274,21,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Single,2,0,5,1,1,Executive,18230,0
200275,37,Company Invited,1,6,Small Business,Female,1,3,Standard,3,Married,3,1,3,0,0,Senior Manager,28603,0
200276,35,Self Enquiry,1,28,Salaried,Female,3,2,Standard,4,Married,1,0,5,1,1,Senior Manager,26996,0
200277,38,Self Enquiry,3,13,Small Business,Female,2,2,Deluxe,5,Married,2,1,3,0,0,Manager,20605,0
200278,26,Company Invited,1,6,Salaried,Female,2,3,Deluxe,4,Married,2,0,5,0,1,Manager,21397,0
200279,50,Self Enquiry,1,10,Salaried,Male,3,3,King,4,Married,4,0,5,1,0,VP,34144,0
200280,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,1,5,0,0,AVP,32584,0
200281,42,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,3,1,0,Manager,19907,0
200282,29,Company Invited,3,,Salaried,Male,2,3,Deluxe,3,Single,2,0,2,0,0,Manager,19554,0
200283,55,Self Enquiry,1,26,Large Business,Male,2,3,Deluxe,3,Divorced,4,1,2,1,1,Manager,20415,0
200284,26,Company Invited,1,,Small Business,Male,2,3,Deluxe,5,Divorced,2,1,3,1,1,Manager,19741,0
200285,37,Self Enquiry,1,6,Salaried,Female,2,3,Basic,3,Single,2,0,2,1,1,Executive,17115,0
200286,44,Company Invited,1,30,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,Executive,18161,1
200287,38,Self Enquiry,1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,0,Manager,20745,0
200288,26,Self Enquiry,1,22,Small Business,Male,2,3,Basic,4,Married,3,1,2,1,1,Executive,17373,1
200289,28,Self Enquiry,1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,0,1,Executive,18310,0
200290,49,Company Invited,1,16,Salaried,Female,2,3,King,5,Single,1,1,3,0,0,VP,33665,0
200291,36,Self Enquiry,1,,Large Business,Male,1,3,Deluxe,4,Single,5,0,2,1,0,Manager,19485,0
200292,31,Company Invited,3,11,Small Business,Female,2,3,Basic,4,Married,2,0,3,0,1,Executive,17789,0
200293,26,Self Enquiry,3,10,Small Business,Male,2,4,Deluxe,3,Single,2,1,2,1,1,Manager,20828,1
200294,37,Company Invited,1,15,Small Business,Male,2,3,Basic,3,Divorced,2,1,2,0,0,Executive,17326,0
200295,42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Divorced,6,0,3,1,2,AVP,28525,0
200296,18,Self Enquiry,1,9,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,16420,1
200297,35,Self Enquiry,3,22,Small Business,Male,3,3,Standard,4,Divorced,1,0,2,1,2,Senior Manager,23020,0
200298,,Company Invited,1,24,Salaried,Male,2,2,Basic,3,Divorced,5,0,5,0,0,Executive,18688,0
200299,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,2,0,0,Manager,20482,0
200300,41,Self Enquiry,3,8,Salaried,Male,2,3,Super Deluxe,4,Single,2,0,3,1,0,AVP,31015,0
200301,18,Self Enquiry,3,16,Small Business,Female,3,4,Basic,3,Single,2,0,2,1,2,Executive,16200,0
200302,28,Self Enquiry,1,22,Small Business,Male,3,2,Deluxe,5,Single,1,0,5,0,2,Manager,20661,0
200303,31,Self Enquiry,3,13,Large Business,Male,3,2,Deluxe,3,Divorced,5,0,2,1,0,Manager,21929,0
200304,39,Self Enquiry,1,6,Small Business,Male,2,2,Standard,3,Married,1,0,3,1,0,Senior Manager,24613,0
200305,36,Company Invited,1,30,Salaried,Female,2,3,Deluxe,4,Divorced,1,0,3,0,0,Manager,20674,0
200306,32,Self Enquiry,3,13,Salaried,Male,3,4,Deluxe,3,Divorced,2,0,3,1,2,Manager,20484,0
200307,38,Self Enquiry,1,31,Salaried,Female,2,4,Standard,4,Divorced,4,0,3,1,0,Senior Manager,27061,0
200308,58,Company Invited,1,6,Salaried,Male,2,5,Deluxe,3,Married,3,1,2,1,1,Manager,20660,0
200309,31,Self Enquiry,1,,Large Business,Male,2,3,Basic,3,Divorced,1,1,4,0,1,Executive,19821,0
200310,31,Self Enquiry,2,8,Salaried,Male,3,4,Deluxe,5,Divorced,4,0,3,0,1,Manager,21410,0
200311,45,Company Invited,1,13,Salaried,Male,3,3,Standard,5,Married,2,0,2,1,2,Senior Manager,20210,0
200312,31,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17695,0
200313,33,Company Invited,1,11,Salaried,Female,3,3,Standard,4,Divorced,7,0,3,1,2,Senior Manager,26878,0
200314,39,Self Enquiry,1,16,Small Business,Male,2,3,Super Deluxe,5,Divorced,2,1,3,1,1,AVP,32068,0
200315,43,Company Invited,1,16,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,1,Executive,17455,0
200316,49,Self Enquiry,1,6,Large Business,Female,2,4,Super Deluxe,3,Single,1,1,3,1,0,AVP,28964,0
200317,52,Self Enquiry,1,14,Small Business,Male,2,,Deluxe,4,Divorced,3,0,2,1,1,Manager,19941,1
200318,27,Self Enquiry,1,11,Salaried,Female,2,3,Basic,4,Single,2,1,3,0,1,Executive,17478,0
200319,32,Self Enquiry,3,14,Large Business,Female,3,4,Deluxe,4,Divorced,2,1,2,1,0,Manager,20228,0
200320,27,Self Enquiry,3,,Salaried,Male,3,3,Deluxe,3,Single,2,1,4,1,2,Manager,,0
200321,31,Self Enquiry,3,13,Small Business,Male,3,3,Deluxe,3,Married,5,0,2,0,0,Manager,22547,0
200322,32,Self Enquiry,1,8,Small Business,Female,3,,Deluxe,3,Single,1,0,3,1,2,Manager,20055,0
200323,,Self Enquiry,1,8,Small Business,Male,2,5,Basic,3,Divorced,6,1,3,1,0,Executive,18464,1
200324,30,Self Enquiry,1,34,Small Business,Female,3,3,Deluxe,3,Divorced,2,0,3,0,2,Manager,20775,0
200325,31,Company Invited,1,13,Salaried,Female,2,4,Standard,3,Divorced,2,0,2,1,1,Senior Manager,23943,0
200326,39,Company Invited,1,5,Small Business,Male,2,4,King,3,Divorced,2,0,5,1,1,VP,34272,0
200327,39,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,3,Divorced,5,1,4,1,1,Manager,20238,1
200328,33,Company Invited,3,,Small Business,Male,2,4,Deluxe,3,Single,4,0,3,1,1,Manager,19682,0
200329,47,Self Enquiry,1,11,Salaried,Male,2,3,King,3,Divorced,5,0,2,0,1,VP,33300,0
200330,43,Company Invited,1,16,Salaried,Female,2,4,Deluxe,3,Married,2,0,3,0,0,Manager,20257,0
200331,27,Company Invited,3,6,Small Business,Male,3,3,Deluxe,4,Divorced,1,1,2,0,2,Manager,21349,0
200332,54,Company Invited,1,,Salaried,Female,2,3,Deluxe,3,Single,4,0,4,1,0,Manager,19869,0
200333,43,Self Enquiry,1,13,Salaried,Female,2,3,Standard,5,Divorced,1,0,5,1,0,Senior Manager,24985,0
200334,,Self Enquiry,1,14,Salaried,Male,3,3,Deluxe,3,Divorced,1,0,3,1,0,Manager,18697,0
200335,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Divorced,3,1,3,1,0,Manager,22457,0
200336,29,Self Enquiry,1,14,Salaried,Male,3,5,Basic,5,Divorced,2,1,3,1,1,Executive,17119,1
200337,,Self Enquiry,1,15,Salaried,Male,1,4,Basic,3,Single,1,0,2,1,0,Executive,,0
200338,30,Self Enquiry,3,11,Small Business,Female,1,4,Deluxe,3,Married,2,0,2,0,0,Manager,21118,0
200339,27,Self Enquiry,3,14,Small Business,Female,2,3,Deluxe,4,Divorced,2,0,2,0,0,Manager,21214,0
200340,37,Self Enquiry,1,11,Small Business,Male,3,3,Deluxe,3,Married,1,0,3,0,0,Manager,21347,0
200341,38,Self Enquiry,1,21,Salaried,Male,3,4,Standard,3,Married,1,1,5,1,1,Senior Manager,26510,0
200342,31,Self Enquiry,1,13,Small Business,Female,2,3,Standard,3,Unmarried,2,1,4,1,1,Senior Manager,22143,0
200343,29,Self Enquiry,3,16,Small Business,Female,2,4,Deluxe,4,Married,2,1,5,0,1,Manager,23268,0
200344,35,Self Enquiry,1,11,Large Business,Male,3,3,Standard,4,Unmarried,1,0,3,0,0,Senior Manager,23095,0
200345,23,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,2,1,1,Executive,17904,0
200346,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,0,Manager,21032,0
200347,47,Company Invited,3,10,Small Business,Male,2,3,Deluxe,3,Single,4,0,4,0,1,Manager,17976,0
200348,42,Self Enquiry,1,29,Salaried,Female,2,3,Super Deluxe,3,Single,3,0,3,0,0,AVP,30992,0
200349,29,Company Invited,3,,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,2,1,1,Manager,19649,0
200350,42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,0,Executive,17696,0
200351,32,Self Enquiry,1,8,Small Business,Female,3,3,Basic,4,Divorced,2,0,4,0,0,Executive,17370,0
200352,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Divorced,4,0,4,0,0,Senior Manager,27504,0
200353,37,Self Enquiry,1,12,Small Business,Male,2,2,Deluxe,5,Married,5,1,3,1,1,Manager,20974,0
200354,30,Company Invited,3,,Large Business,Female,2,3,Deluxe,3,Divorced,1,1,3,1,0,Manager,19736,0
200355,26,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,5,1,0,Manager,20296,0
200356,42,Self Enquiry,1,8,Salaried,Male,3,4,Deluxe,3,Unmarried,4,0,2,0,1,Manager,21781,0
200357,21,Company Invited,3,6,Large Business,Female,2,4,Basic,4,Single,2,1,5,1,1,Executive,17174,1
200358,36,Company Invited,3,6,Small Business,Female,2,3,Deluxe,3,Unmarried,5,0,2,1,1,Manager,21653,0
200359,36,Company Invited,3,9,Small Business,Male,2,4,Standard,3,Divorced,5,0,2,0,1,Senior Manager,24699,0
200360,57,Self Enquiry,1,6,Small Business,Male,2,3,Deluxe,3,Divorced,3,0,3,1,1,Manager,21755,0
200361,40,Self Enquiry,1,16,Salaried,Female,2,2,Basic,3,Divorced,4,1,3,0,1,Executive,17213,0
200362,21,Company Invited,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17610,0
200363,33,Self Enquiry,3,11,Small Business,Female,2,3,Basic,3,Single,2,1,2,1,0,Executive,17851,1
200364,,Self Enquiry,1,16,Small Business,Female,3,3,Basic,5,Divorced,7,0,2,1,1,Executive,18452,0
200365,46,Company Invited,1,13,Small Business,Female,1,3,Deluxe,3,Divorced,3,0,5,0,0,Manager,20258,0
200366,41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355,1
200367,50,Self Enquiry,1,16,Large Business,Male,3,4,Standard,3,Unmarried,7,0,5,0,2,Senior Manager,25496,0
200368,40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,3,1,1,Manager,21380,1
200369,31,Self Enquiry,1,15,Salaried,Male,2,4,Basic,4,Single,1,1,3,1,0,Executive,17657,0
200370,21,Self Enquiry,3,18,Salaried,Female,2,2,Basic,4,Single,2,0,5,0,1,Executive,17716,1
200371,29,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17201,0
200372,35,Self Enquiry,1,15,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,2,1,2,Manager,21540,0
200373,,Self Enquiry,1,6,Small Business,Male,2,3,Basic,4,Married,2,0,3,0,0,Executive,,0
200374,28,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,0,Manager,20253,0
200375,49,Self Enquiry,1,13,Salaried,Male,2,4,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,25965,0
200376,51,Self Enquiry,3,20,Salaried,Female,2,,Deluxe,3,Divorced,5,0,3,0,1,Manager,19936,0
200377,36,Self Enquiry,1,8,Salaried,Female,3,3,Basic,3,Divorced,5,0,5,1,0,Executive,17543,0
200378,34,Company Invited,3,25,Small Business,Male,3,2,Deluxe,3,Single,1,1,2,1,2,Manager,20304,1
200379,55,Self Enquiry,1,8,Salaried,Female,3,3,Super Deluxe,3,Single,3,1,5,0,1,AVP,31659,0
200380,24,Self Enquiry,3,,Small Business,Female,3,3,Deluxe,3,Married,2,1,2,0,2,Manager,,0
200381,30,Self Enquiry,3,8,Large Business,Male,3,3,Basic,4,Divorced,2,0,3,1,2,Executive,17476,0
200382,26,Company Invited,1,9,Large Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,18102,1
200383,22,Self Enquiry,1,17,Small Business,Female,2,3,Basic,4,Divorced,2,0,2,1,0,Executive,17244,0
200384,36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Divorced,2,0,2,1,0,Senior Manager,22596,0
200385,30,Company Invited,1,10,Large Business,Male,2,3,Basic,3,Single,19,1,4,1,1,Executive,17285,1
200386,37,Self Enquiry,1,20,Salaried,Female,3,3,Basic,5,Married,2,0,4,1,0,Executive,18034,0
200387,40,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,4,Married,1,0,2,0,1,Manager,20715,0
200388,42,Self Enquiry,1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,1,1,Executive,17576,0
200389,,Self Enquiry,1,16,Salaried,Male,2,3,Deluxe,4,Single,3,1,5,0,1,Manager,,0
200390,43,Self Enquiry,1,18,Salaried,Male,2,4,Super Deluxe,4,Married,2,0,3,0,1,AVP,29336,0
200391,,Self Enquiry,1,8,Small Business,Female,3,4,Deluxe,3,Divorced,7,0,5,1,0,Manager,18448,0
200392,54,Self Enquiry,1,11,Small Business,Male,2,3,King,5,Divorced,5,0,4,1,0,VP,34406,0
200393,34,Company Invited,3,10,Small Business,Female,3,3,Deluxe,3,Divorced,1,0,2,1,0,Manager,21538,0
200394,31,Self Enquiry,1,,Small Business,Female,2,3,Deluxe,5,Divorced,2,0,2,1,0,Manager,,0
200395,43,Company Invited,1,27,Small Business,Male,3,3,Basic,3,Divorced,1,0,4,0,2,Executive,17258,0
200396,43,Self Enquiry,1,,Salaried,Female,3,3,Deluxe,3,Married,5,1,2,0,0,Manager,19522,0
200397,25,Self Enquiry,3,,Salaried,Female,2,4,Deluxe,3,Single,2,1,2,0,1,Manager,19487,0
200398,37,Company Invited,1,,Small Business,Female,3,3,Deluxe,3,Divorced,4,1,3,1,1,Manager,,0
200399,31,Self Enquiry,1,6,Salaried,Male,3,4,Basic,5,Divorced,2,0,4,0,0,Executive,17218,0
200400,39,Company Invited,1,6,Salaried,Male,2,3,King,3,Married,2,1,3,0,1,VP,34197,0
200401,56,Company Invited,3,12,Salaried,Female,2,2,Super Deluxe,5,Divorced,1,0,3,1,0,AVP,28212,0
200402,30,Self Enquiry,3,18,Large Business,Female,2,3,Deluxe,3,Unmarried,1,0,2,1,0,Manager,21577,0
200403,41,Self Enquiry,3,6,Small Business,Male,2,2,Standard,5,Divorced,2,0,3,1,1,Senior Manager,23392,0
200404,28,Self Enquiry,1,,Small Business,Male,3,3,Deluxe,5,Married,2,0,2,0,0,Manager,19558,0
200405,,Self Enquiry,1,9,Small Business,Male,3,3,Basic,5,Divorced,6,0,5,1,1,Executive,,1
200406,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Divorced,3,1,2,0,0,Senior Manager,22969,0
200407,45,Self Enquiry,1,16,Salaried,Male,3,3,Basic,3,Divorced,4,0,5,1,0,Executive,17654,0
200408,52,Self Enquiry,1,10,Salaried,Female,1,3,Super Deluxe,3,Divorced,3,0,5,1,0,AVP,31555,0
200409,42,Company Invited,1,,Salaried,Female,3,3,Deluxe,3,Married,3,0,3,1,2,Manager,19556,0
200410,30,Self Enquiry,1,8,Salaried,Female,2,5,Deluxe,3,Single,3,0,2,0,1,Manager,21091,0
200411,60,Self Enquiry,1,13,Salaried,Female,2,3,King,5,Divorced,6,0,5,0,0,VP,34566,0
200412,46,Self Enquiry,1,,Small Business,Female,2,3,Deluxe,3,Married,3,0,5,0,0,Manager,19810,0
200413,42,Company Invited,1,,Large Business,Female,2,4,Deluxe,3,Divorced,1,0,3,0,0,Manager,19523,0
200414,24,Self Enquiry,3,6,Large Business,Female,3,3,Basic,4,Single,2,1,4,1,2,Executive,18202,1
200415,34,Company Invited,3,12,Small Business,Female,2,5,Basic,3,Married,1,0,4,1,1,Executive,17351,1
200416,38,Company Invited,1,8,Salaried,Male,2,3,Basic,3,Divorced,2,1,5,1,1,Executive,16702,0
200417,40,Self Enquiry,3,8,Salaried,Female,3,3,King,3,Divorced,1,0,3,0,0,VP,33041,0
200418,26,Self Enquiry,1,29,Salaried,Female,2,3,Basic,3,Married,2,0,3,1,1,Executive,17886,0
200419,30,Company Invited,1,9,Salaried,Male,2,3,Basic,3,Divorced,5,0,3,0,1,Executive,17097,0
200420,29,Self Enquiry,1,9,Small Business,Male,3,4,Standard,3,Divorced,2,0,2,1,2,Senior Manager,26935,0
200421,29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Divorced,6,0,3,0,2,Executive,17546,1
200422,19,Self Enquiry,2,8,Large Business,Male,2,4,Basic,3,Single,2,0,3,1,1,Executive,17564,1
200423,30,Company Invited,3,28,Salaried,Female,3,3,Standard,5,Divorced,1,0,2,1,0,Senior Manager,23412,0
200424,57,Self Enquiry,3,35,Small Business,Male,2,4,Super Deluxe,3,Married,4,0,3,0,0,AVP,29118,0
200425,50,Self Enquiry,1,35,Salaried,Male,2,4,Super Deluxe,3,Divorced,1,0,5,1,1,AVP,32046,0
200426,30,Company Invited,1,8,Small Business,Female,2,3,Basic,3,Single,1,0,4,1,0,Executive,17564,0
200427,60,Company Invited,3,34,Small Business,Female,3,4,Standard,5,Divorced,5,0,2,1,0,Senior Manager,25266,0
200428,47,Self Enquiry,1,8,Small Business,Female,3,3,Deluxe,3,Married,6,0,2,0,1,Manager,20070,0
200429,46,Self Enquiry,1,8,Salaried,Male,2,3,Super Deluxe,3,Divorced,7,0,5,0,0,AVP,32861,0
200430,35,Self Enquiry,1,28,Salaried,Male,2,5,Basic,3,Single,1,0,4,1,0,Executive,,0
200431,,Self Enquiry,1,14,Salaried,Female,2,3,Deluxe,3,Single,1,0,2,1,0,Manager,,0
200432,34,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Married,4,0,5,1,0,Executive,17768,0
200433,46,Self Enquiry,3,16,Small Business,Female,3,4,Standard,3,Divorced,3,1,2,1,1,Senior Manager,24071,0
200434,31,Self Enquiry,1,15,Salaried,Male,2,3,Standard,4,Married,2,0,3,1,1,Senior Manager,25648,0
200435,33,Self Enquiry,1,21,Small Business,Male,2,3,Standard,3,Divorced,1,1,5,0,0,Senior Manager,28610,1
200436,,Self Enquiry,1,16,Small Business,Male,2,5,Basic,3,Married,1,0,5,0,0,Executive,18408,1
200437,30,Self Enquiry,3,13,Small Business,Male,2,3,Basic,4,Single,1,0,2,1,0,Executive,17983,0
200438,35,Self Enquiry,1,22,Salaried,Male,3,3,Standard,3,Divorced,5,1,2,0,1,Senior Manager,22632,0
200439,31,Company Invited,1,26,Salaried,Male,3,3,Standard,3,Divorced,4,0,3,1,0,Senior Manager,24824,1
200440,34,Company Invited,2,29,Salaried,Female,2,3,Standard,5,Married,1,1,3,1,0,Senior Manager,24950,1
200441,42,Company Invited,1,11,Salaried,Male,3,3,Basic,3,Divorced,5,0,3,1,0,Executive,17093,0
200442,36,Company Invited,3,16,Small Business,Male,2,3,Standard,3,Unmarried,2,0,2,1,1,Senior Manager,24980,0
200443,,Company Invited,1,10,Large Business,Male,2,4,Basic,3,Single,6,0,5,1,0,Executive,,1
200444,,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,3,Divorced,3,0,5,1,0,Manager,,0
200445,55,Self Enquiry,3,24,Salaried,Female,2,3,Super Deluxe,4,Single,4,0,2,0,1,AVP,31835,0
200446,41,Company Invited,3,16,Salaried,Male,2,3,Deluxe,3,Single,1,0,2,0,1,Manager,21230,0
200447,35,Self Enquiry,3,,Small Business,Male,2,3,Deluxe,3,Divorced,1,0,3,1,0,Manager,19717,0
200448,40,Self Enquiry,1,12,Salaried,Fe Male,3,3,Super Deluxe,3,Unmarried,1,0,5,1,2,AVP,28237,0
200449,,Company Invited,1,14,Salaried,Female,2,3,Basic,3,Divorced,2,0,2,0,0,Executive,,0
200450,31,Self Enquiry,3,8,Salaried,Male,3,3,Deluxe,3,Unmarried,5,1,5,1,1,Manager,21582,0
200451,42,Self Enquiry,1,30,Small Business,Male,2,3,Standard,5,Divorced,2,1,2,1,1,Senior Manager,22406,0
200452,45,Self Enquiry,3,,Salaried,Male,3,3,Deluxe,4,Divorced,1,0,5,1,0,Manager,19805,0
200453,26,Company Invited,2,23,Salaried,Female,2,3,Basic,3,Married,1,1,5,0,1,Executive,17741,1
200454,29,Self Enquiry,1,,Large Business,Male,2,3,Deluxe,3,Married,5,0,5,0,0,Manager,,0
200455,33,Self Enquiry,1,6,Small Business,Female,3,2,Super Deluxe,3,Married,5,0,2,0,2,AVP,31184,0
200456,31,Self Enquiry,3,13,Salaried,Male,2,4,Standard,3,Married,1,0,3,1,0,Senior Manager,26557,0
200457,18,Company Invited,3,11,Small Business,Male,3,3,Basic,4,Single,2,1,4,1,2,Executive,16878,1
200458,40,Company Invited,3,34,Salaried,Male,2,5,Standard,5,Married,4,0,5,1,0,Senior Manager,25932,0
200459,41,Company Invited,1,8,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,2,0,0,Manager,21811,0
200460,26,Self Enquiry,3,,Small Business,Male,2,3,Deluxe,3,Married,6,0,5,1,0,Manager,,0
200461,35,Self Enquiry,3,,Small Business,Female,3,3,Deluxe,3,Single,2,0,4,0,2,Manager,19859,0
200462,34,Self Enquiry,3,27,Salaried,Male,3,2,Deluxe,3,Single,2,0,3,1,0,Manager,20337,0
200463,26,Self Enquiry,1,30,Large Business,Male,3,5,Basic,3,Single,2,1,3,1,2,Executive,17340,1
200464,37,Self Enquiry,1,6,Large Business,Female,2,3,Standard,3,Unmarried,5,0,5,1,1,Senior Manager,22491,0
200465,46,Company Invited,1,24,Small Business,Female,2,3,Standard,3,Divorced,6,0,3,1,0,Senior Manager,25527,0
200466,41,Self Enquiry,3,8,Salaried,Female,3,3,Super Deluxe,5,Divorced,1,0,5,1,1,AVP,31595,0
